date,reservoir,inflow_day_1,water_level_day_1,live_storage_day_1,rainfall_day_1,total_outflow_day_1,inflow_day_2,water_level_day_2,live_storage_day_2,rainfall_day_2,total_outflow_day_2,inflow_day_3,water_level_day_3,live_storage_day_3,rainfall_day_3,total_outflow_day_3,inflow_day_4,water_level_day_4,live_storage_day_4,rainfall_day_4,total_outflow_day_4,inflow_day_5,water_level_day_5,live_storage_day_5,rainfall_day_5,total_outflow_day_5,inflow_day_6,water_level_day_6,live_storage_day_6,rainfall_day_6,total_outflow_day_6,inflow_day_7,water_level_day_7,live_storage_day_7,rainfall_day_7,total_outflow_day_7,static_latitude,static_latitude_available,static_longitude,static_longitude_available,static_FRL,static_FRL_available,static_MWL,static_MWL_available,static_blue_level,static_blue_level_available,static_orange_level,static_orange_level_available,static_red_level,static_red_level_available,static_rule_level,static_rule_level_available,target_1d,target_3d,target_7d
2020-08-19,Anathode,0.23527249223922922,0.4030827437597431,0.4467317006494487,-0.3732176126027222,0.48859194804509265,0.1701224073797573,0.40389018697527496,0.4615579131320805,-0.37218633360782716,0.373451387002827,0.07410081660520536,0.40447420232042786,0.4724303423150296,-0.47054560482060825,0.2715764792060254,0.025523333943993667,0.4049730118326824,0.4820537924451523,-0.4712051899949503,0.015734604018484054,0.007455642978661513,0.40570324514348155,0.49212930096320856,-0.4680000098306469,0.023390623293873772,-0.07307686667647563,0.40579530728349344,0.4979446471464212,-0.2688513716089666,-0.004232413815992962,-0.08117306505158224,0.406149519476573,0.5009091209761136,-0.46670292009914155,0.03059369461666747,-1.2329737933602223,0.0,0.7068313373987004,0.0,0.41217788364479124,0.0,0.41217788364479124,0.0,0.5221017404776105,0.5724990826346356,0.5222208895022301,0.5724990826346356,0.46844161702748316,0.23726603057724155,2.4404653286238274,1.4319675069802509,-0.11683922443036696,-0.1502514975026838,-0.1832073306221445
2020-08-19,Anayirankal,-0.2724019323949335,0.9129401762009827,-0.43107150349098367,-0.47235443296676427,-0.5836625727196078,-0.2806380724191139,0.9131646431263383,-0.4299795523229151,-0.4716956154630028,-0.5876232916443567,-0.27964681747298864,0.9133899986030664,-0.4288785998422875,-0.47054560482060825,-0.5897444255787915,-0.2734028306762422,0.9136838180326352,-0.4274566619524335,-0.4712051899949503,-0.10159784320447482,-0.29149428189664134,0.9139839305560292,-0.42708722990271764,-0.4680000098306469,-0.5925375169920315,-0.28300490075261,0.9139210880650216,-0.4262908288247543,-0.46762686572420514,-0.10039694035472045,-0.290308681397951,0.9142242037520076,-0.42592094421822335,-0.46670292009914155,-0.09995970863418772,-0.15730175659831688,0.0,0.8596449368004012,0.0,0.9151439173381348,0.0,0.9151439173381348,0.0,0.9478823805435237,0.5724990826346356,0.9477245680460227,0.5724990826346356,0.9493288967133802,0.23726603057724155,-0.5268103605218264,-0.6983398681362617,-0.27798314915858835,-0.2877168349792299,-0.28653100985286356
2020-08-19,Banasura Sagar,-0.1341309157141141,-0.038519042014870344,-0.023956415116893035,-0.24433974612946743,-0.5836625727196078,-0.13235664504702369,-0.03806446153467311,-0.01478937095317666,-0.27267705175265156,-0.5876232916443567,-0.19985856783983857,-0.03772336328515328,-0.009262443387787414,0.32917214013746304,-0.5897444255787915,-0.13653858167324517,-0.03726512073275568,-0.00039189743631494245,0.3697171504052092,-0.10159784320447482,-0.19645956077931673,-0.03672631922258433,0.005192976504501645,0.4550101019541228,-0.5925375169920315,-0.1846937223618106,-0.036571185626711335,0.011450489154179264,0.11876084191574846,-0.10039694035472045,-0.19651550570010762,-0.036030227662284,0.01703534296745249,-0.13629067813379783,-0.09995970863418772,2.518612682480591,0.0,-2.495573357045549,0.0,-0.04686001179815855,0.0,-0.04686001179815855,0.0,0.14741624758355412,0.5724990826346356,0.1468607420999618,0.5724990826346356,0.04513818630466301,0.23726603057724155,1.8187538991682362,1.4319675069802509,-0.2085673046602776,-0.22324289630395572,-0.24641265821016678
2020-08-19,Chenkulam,-0.25751616806512895,0.12772187229715634,-0.49607620584807544,-0.2492965871476695,-0.3783209974331546,-0.2540151828474111,0.1277297719711498,-0.49596607443378843,-0.4716956154630028,-0.37350587466007423,-0.25661959505694804,0.1277360672657591,-0.49605303611920865,-0.47054560482060825,-0.3726529403376622,-0.258165780138143,0.12774744597805032,-0.49603701340546086,-0.4712051899949503,-0.07025904854022298,-0.25356659274324195,0.1279571573207818,-0.49601596450456303,-0.4680000098306469,-0.37625943240219406,-0.25811735860655555,0.1272146465079252,-0.49619558875076886,-0.46762686572420514,-0.06740832668556568,-0.2522742287599973,0.1282060553327337,-0.4958768696737212,-0.08122197113957383,-0.07014402108842868,-0.15517946548813075,0.0,0.3931579866174233,0.0,0.11377872320480503,0.0,0.11377872320480503,0.0,-1.2668900743137104,-1.7467276897597965,-1.2674439824045722,-1.7467276897597965,-1.5508458290209042,-4.214678340456542,-0.5268103605218264,-0.6983398681362617,-0.253946296172372,-0.25655802515121273,-0.2547391085511038
2020-08-19,Idamalayar,0.3651601903805198,-1.417661684123888,1.4274357105186393,0.02332966885344631,0.05220929424550524,0.20900796123903234,-1.4169736541042588,1.4512558257732089,-0.3920881899788623,-0.21776063649177216,0.08615244702855376,-1.4165148360388204,1.4677754986999916,-0.2730844332260227,-0.14851641891683284,0.09433234662134625,-1.4159328677052248,1.4882667088770143,-0.4712051899949503,-0.08162458473845831,-0.017165030235974172,-1.415346373163576,1.5041912033233087,-0.4680000098306469,-0.5925375169920315,0.012898278918985095,-1.4149998748359576,1.5217142522462523,-0.2589125969032047,-0.10039694035472045,-0.059569926938523546,-1.4145460771480582,1.5328983725534324,0.02390919675849012,-0.06512595305828689,0.18472408223521386,0.0,-0.4783551407039601,0.0,-1.3994898931529303,0.0,-1.3994898931529303,0.0,-0.9728172848353968,0.5724990826346356,-0.9726441015175882,0.5724990826346356,-1.2173566317886961,0.23726603057724155,-0.035489182908408655,1.4319675069802509,-0.09662886597783084,-0.11774498828764172,-0.15092881858617416
2020-08-19,Idukki,0.7470848369217491,-0.1490197006640702,2.6137049390023153,-0.45252706889395583,0.328288116037081,0.46523310451093575,-0.14860879667542629,2.644092440719217,-0.2030205544540286,0.4222670586675187,0.2947424968112394,-0.148267187410958,2.6670495957292153,-0.34219584328412767,0.2827963516403626,0.2070219112017054,-0.1479861034164434,2.6872412440150746,-0.4712051899949503,0.00971755544294771,0.11687487120388046,-0.1475397038445979,2.706742515778291,-0.4078036981925097,-0.24941167236054704,0.10900082261716924,-0.14751353990200167,2.7224560327040486,-0.35830034396082394,0.0023736710505804846,-0.004996413450921369,-0.147154166936201,2.734325221335909,-0.1763406468568698,-0.031003090453322828,-0.4245338242466941,0.0,0.2428617342856555,0.0,-0.1431228406443267,0.0,-0.1431228406443267,0.0,0.05930468803611431,0.5724990826346356,0.06124938728287562,0.5724990826346356,-0.051801530654761355,0.23726603057724155,1.675768788655353,1.4319675069802509,0.019082172949089336,-0.017476153892984587,-0.09210298760604738
2020-08-19,Kallarkutty,0.31588132435008387,-0.7441243159568084,-0.4780970318710064,-0.4227860227847432,2.304096458167574,0.17786724798243447,-0.7442209617992332,-0.47818048852262024,-0.4716956154630028,1.7095544003438323,0.03579384847384809,-0.7440992902131404,-0.47806077601825264,-0.47054560482060825,1.0363542956023595,0.02078531116182857,-0.7433006710115819,-0.47730449456385626,-0.4712051899949503,0.14622934500042875,0.026904358581470004,-0.7428944113375465,-0.4770747350639011,-0.4680000098306469,0.9864251864552482,0.01629203466617435,-0.7434890974029235,-0.47744577961679274,-0.46762686572420514,0.14850194072573378,0.019031016969089064,-0.7436380774475976,-0.4777528811617047,-0.2664530764837817,0.1496473586317811,-0.20484073415880374,0.0,0.31010529201185405,0.0,-0.7582059703391836,0.0,-0.7582059703391836,0.0,-1.2668900743137104,-1.7467276897597965,-1.2674439824045722,-1.7467276897597965,-0.6083763585820553,0.23726603057724155,-0.5268103605218264,-0.6983398681362617,0.027920836378998472,-0.10114133183949421,-0.10989131333441292
2020-08-19,Kundala,-0.2943275347290859,2.1456616513171567,-0.4835906683639997,-0.47235443296676427,-0.5836625727196078,-0.29424532708909534,2.1460991949127584,-0.4832430523025783,-0.4716956154630028,-0.5876232916443567,-0.29637921506969106,2.146318850884529,-0.48305862604629596,-0.47054560482060825,-0.5897444255787915,-0.2938624745083189,2.1466461366665346,-0.4827875894916925,-0.4712051899949503,-0.10159784320447482,-0.2943496334948376,2.1471391476097637,-0.482593702444939,-0.4680000098306469,-0.5925375169920315,-0.29377872852146475,2.1470914519154323,-0.48240013309792346,-0.46762686572420514,-0.10039694035472045,-0.29472628071284085,2.147477236427409,-0.48229222266747684,-0.46670292009914155,-0.09995970863418772,0.058642058860377835,0.0,0.8367923843650402,0.0,2.145287878180514,0.0,2.145287878180514,0.0,1.9587208352765417,0.5724990826346356,1.9579054932187547,0.5724990826346356,2.088536279904497,0.23726603057724155,-0.5268103605218264,-0.6983398681362617,-0.29431311878823757,-0.2940779760859877,-0.2917755922104668
2020-08-19,Mattupetty,-0.255474077651654,1.7706453087833955,-0.42832135576782465,-0.4227860227847432,-0.5836625727196078,-0.2771421374248499,1.771197123580249,-0.42703860244284736,-0.4716956154630028,-0.5876232916443567,-0.2714689254000022,1.7718638946646648,-0.4255000532233302,-0.3718150190233155,-0.5897444255787915,-0.27049540760536817,1.7725285765124807,-0.423956814126155,-0.4712051899949503,-0.10159784320447482,-0.2787798861008995,1.7732330527939262,-0.42290215191890934,-0.4680000098306469,-0.5925375169920315,-0.2828971624749214,1.7733123638964143,-0.4220971437568881,-0.46762686572420514,-0.10039694035472045,-0.2869146721682186,1.7737979376265416,-0.4215451525167033,-0.46670292009914155,-0.09995970863418772,-0.0014152409175994885,0.0,0.6368888540755524,0.0,1.7905179900770776,0.0,1.7905179900770776,0.0,1.6664860007324678,0.5724990826346356,1.6658607514054808,0.5724990826346356,1.7591898056192727,0.23726603057724155,-0.5268103605218264,-0.6983398681362617,-0.27717473482048693,-0.283188565038826,-0.283989820463097
2020-08-19,Moozhiyar,0.025044658094120265,-1.3321472687242653,-0.493402636088152,-0.4227860227847432,0.9779003114600234,-0.008492979019485185,-1.3314599057278504,-0.4932549383042583,-0.4716956154630028,0.8146004198244851,-0.07955747129248618,-1.3306674464326604,-0.493084313202551,-0.47054560482060825,0.4617924560579283,-0.11467906747371064,-1.3311996941108095,-0.49318047094153644,-0.4712051899949503,0.04009529373749581,-0.14355474437500113,-1.334374213500063,-0.493858398404544,-0.4680000098306469,0.2165813540685997,-0.16540857065556064,-1.3297109914810077,-0.4928326336605468,-0.46762686572420514,0.0006176231746559032,-0.12012336144993993,-1.3322163770487254,-0.4933635430900107,-0.46670292009914155,0.03941713090300009,-1.2871996530668857,0.0,0.4815204369226242,0.0,-1.3467984257997927,0.0,-1.3467984257997927,0.0,-1.2668900743137104,-1.7467276897597965,-1.2674439824045722,-1.7467276897597965,-1.1572871490574288,0.23726603057724155,-0.5268103605218264,-0.6983398681362617,-0.09517372016924822,-0.0769366508485259,-0.08858857674785962
